#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
tr|A0A0X8BZN2|A0A0X8BZN2_9FLAO	0.34278959810874704	0.3309692671394799	0.32624113475177313	0.37115839243498816	0.2978723404255319	0.33096926713947994	0.5035460992907801	0.18912529550827423	0.3073286052009457	0.425531914893617	0.2033096926713948	0.37115839243498827	0.5295508274231678	0.3073286052009456	0.16312056737588654	0.4657210401891253	0.23167848699763594	0.30260047281323876	0.3215130023640662	0.20803782505910165	0.47044917257683216	0.3073286052009456	0.3971631205673759	0.29550827423167847	0.37115839243498816	0.2553191489361702	0.37352245862884165	0.24822695035460993	0.4562647754137116	0.29550827423167847	0.1111111111111111	0.7706855791962175	0.11820330969267134	0.45390070921985815	0.29314420803782504	0.2529550827423168	0.4326241134751773	0.34278959810874704	0.22458628841607559
tr|A0A0X8C0P3|A0A0X8C0P3_9FLAO	0.3746397694524496	0.29971181556195964	0.3256484149855908	0.38904899135446686	0.3631123919308357	0.24783861671469748	0.515850144092219	0.2478386167146974	0.23631123919308364	0.4697406340057637	0.17002881844380405	0.36023054755043227	0.5677233429394812	0.29971181556195964	0.13256484149855913	0.45244956772334294	0.2334293948126801	0.314121037463977	0.39481268011527376	0.1729106628242075	0.43227665706051865	0.3314121037463977	0.38904899135446686	0.2795389048991354	0.36023054755043227	0.25360230547550433	0.3861671469740634	0.27953890489913547	0.4409221902017291	0.2795389048991354	0.14697406340057637	0.7204610951008645	0.13256484149855907	0.4495677233429395	0.29971181556195964	0.2507204610951009	0.38904899135446686	0.3746397694524496	0.2363112391930836
tr|A0A0X8C100|A0A0X8C100_9FLAO	0.3282674772036474	0.3373860182370821	0.33434650455927056	0.3799392097264438	0.3708206686930091	0.2492401215805471	0.5106382978723404	0.24924012158054712	0.2401215805471125	0.44680851063829785	0.19148936170212766	0.3617021276595745	0.541033434650456	0.331306990881459	0.12765957446808507	0.41033434650455924	0.26443768996960487	0.3252279635258359	0.3221884498480243	0.2188449848024316	0.45896656534954405	0.3434650455927052	0.42249240121580545	0.23404255319148937	0.3617021276595745	0.2978723404255319	0.34042553191489366	0.2948328267477204	0.47112462006079026	0.23404255319148937	0.11854103343465046	0.7537993920972644	0.12765957446808507	0.4316109422492401	0.3373860182370821	0.2310030395136778	0.44072948328267475	0.3282674772036474	0.2310030395136779
tr|A0A0X8C1D4|A0A0X8C1D4_9FLAO	0.33519553072625696	0.3500931098696462	0.31471135940409684	0.4134078212290503	0.30726256983240224	0.27932960893854747	0.5121042830540037	0.21415270018621974	0.2737430167597766	0.4450651769087523	0.20297951582867785	0.3519553072625698	0.5642458100558659	0.3202979515828678	0.11545623836126628	0.4376163873370577	0.2532588454376164	0.30912476722532584	0.329608938547486	0.2346368715083799	0.43575418994413406	0.33891992551210426	0.4264432029795158	0.23463687150837992	0.35195530726256985	0.2849162011173184	0.36312849162011174	0.29236499068901306	0.4729981378026071	0.2346368715083798	0.11359404096834265	0.7541899441340782	0.13221601489757906	0.43947858472998136	0.2942271880819367	0.26629422718808193	0.43202979515828677	0.33519553072625696	0.23277467411545627
tr|A0A0X8C2I4|A0A0X8C2I4_9FLAO	0.31385281385281383	0.3246753246753247	0.3614718614718615	0.3874458874458874	0.3203463203463203	0.2922077922077922	0.4675324675324675	0.24025974025974026	0.29220779220779225	0.4393939393939394	0.1774891774891775	0.3831168831168831	0.5324675324675324	0.3354978354978355	0.13203463203463206	0.4090909090909091	0.22943722943722944	0.3614718614718614	0.3008658008658009	0.23160173160173161	0.46753246753246747	0.33766233766233766	0.4329004329004329	0.22943722943722944	0.38311688311688313	0.2748917748917749	0.3419913419913419	0.2857142857142857	0.48484848484848486	0.22943722943722944	0.09956709956709957	0.7748917748917749	0.12554112554112562	0.42207792207792205	0.30303030303030304	0.2748917748917749	0.44805194805194803	0.31385281385281383	0.23809523809523814
tr|A0A0X8C487|A0A0X8C487_9FLAO	0.34156378600823045	0.3436213991769547	0.3148148148148148	0.4176954732510288	0.3045267489711934	0.27777777777777785	0.522633744855967	0.20164609053497942	0.2757201646090536	0.46296296296296297	0.1831275720164609	0.3539094650205761	0.5534979423868313	0.3065843621399177	0.13991769547325106	0.42592592592592593	0.2613168724279835	0.31275720164609055	0.3230452674897119	0.23045267489711935	0.4465020576131687	0.345679012345679	0.41358024691358025	0.24074074074074076	0.35390946502057613	0.27983539094650206	0.36625514403292186	0.31275720164609055	0.44650205761316875	0.2407407407407407	0.11522633744855967	0.7674897119341564	0.11728395061728392	0.43209876543209874	0.3333333333333333	0.234567901234568	0.4156378600823045	0.34156378600823045	0.24279835390946503
tr|A0A0X8C7X9|A0A0X8C7X9_9FLAO	0.387434554973822	0.3089005235602094	0.3036649214659685	0.42408376963350786	0.27225130890052357	0.30366492146596863	0.5287958115183246	0.16753926701570682	0.30366492146596863	0.47643979057591623	0.18324607329842932	0.3403141361256544	0.5759162303664922	0.2617801047120419	0.16230366492146592	0.4607329842931937	0.2356020942408377	0.3036649214659686	0.35602094240837695	0.2198952879581152	0.4240837696335079	0.33507853403141363	0.4293193717277487	0.23560209424083767	0.3403141361256545	0.2617801047120419	0.3979057591623036	0.29842931937172773	0.46596858638743455	0.23560209424083767	0.1256544502617801	0.7225130890052356	0.1518324607329843	0.43455497382198954	0.2931937172774869	0.2722513089005235	0.43455497382198954	0.387434554973822	0.1780104712041884
tr|A0A109Q5H7|A0A109Q5H7_9FLAO	0.30845771144278605	0.3756218905472637	0.3159203980099503	0.3706467661691542	0.3383084577114428	0.29104477611940305	0.5049751243781094	0.208955223880597	0.28606965174129356	0.44527363184079605	0.21144278606965175	0.34328358208955223	0.5248756218905473	0.3482587064676617	0.12686567164179102	0.40298507462686567	0.2860696517412935	0.31094527363184077	0.2885572139303483	0.236318407960199	0.47512437810945274	0.3805970149253731	0.3880597014925373	0.23134328358208955	0.34328358208955223	0.32587064676616917	0.3308457711442786	0.3283582089552239	0.44029850746268656	0.2313432835820895	0.10945273631840796	0.7860696517412935	0.10447761194029859	0.4527363184079602	0.27611940298507465	0.2711442786069651	0.4552238805970149	0.30845771144278605	0.23631840796019904
tr|A0A0X8BYT7|A0A0X8BYT7_9FLAO	0.3473227206946454	0.3458755426917511	0.3068017366136035	0.402315484804631	0.30101302460202606	0.29667149059334297	0.5354558610709117	0.18813314037626627	0.27641099855282203	0.4732272069464544	0.18668596237337193	0.3400868306801736	0.5615050651230101	0.2952243125904486	0.14327062228654125	0.4442836468885673	0.2691751085383502	0.28654124457308244	0.32706222865412443	0.23444283646888567	0.4384949348769899	0.36468885672937773	0.3878437047756874	0.2474674384949348	0.34008683068017365	0.2937771345875543	0.3661360347322721	0.3111432706222865	0.44138929088277856	0.2474674384949349	0.11432706222865413	0.743849493487699	0.1418234442836469	0.4240231548480463	0.3154848046309696	0.26049204052098407	0.42547033285094066	0.3473227206946454	0.22720694645441397
tr|A0A0X8BYW9|A0A0X8BYW9_9FLAO	0.42771084337349397	0.2469879518072289	0.32530120481927716	0.39156626506024095	0.35542168674698793	0.2530120481927711	0.572289156626506	0.18674698795180722	0.24096385542168675	0.4759036144578313	0.1927710843373494	0.33132530120481934	0.5421686746987951	0.3313253012048193	0.12650602409638556	0.4397590361445783	0.2469879518072289	0.3132530120481929	0.43373493975903615	0.10843373493975904	0.45783132530120474	0.27710843373493976	0.4879518072289157	0.23493975903614456	0.3313253012048193	0.24096385542168675	0.42771084337349397	0.2710843373493976	0.4939759036144578	0.23493975903614456	0.14457831325301204	0.6807228915662651	0.17469879518072284	0.6265060240963856	0.20481927710843373	0.1686746987951807	0.43373493975903615	0.42771084337349397	0.13855421686746983
tr|A0A0X8BZ64|A0A0X8BZ64_9FLAO	0.38306451612903225	0.3064516129032258	0.31048387096774194	0.3548387096774194	0.3467741935483871	0.2983870967741935	0.46774193548387094	0.23790322580645162	0.2943548387096774	0.43548387096774194	0.2056451612903226	0.3588709677419354	0.5443548387096774	0.2701612903225806	0.185483870967742	0.4879032258064516	0.2056451612903226	0.30645161290322576	0.3709677419354839	0.17338709677419356	0.45564516129032256	0.2862903225806452	0.3548387096774194	0.3588709677419354	0.3588709677419355	0.2217741935483871	0.4193548387096774	0.2540322580645161	0.3870967741935484	0.3588709677419355	0.1693548387096774	0.6975806451612904	0.13306451612903225	0.4475806451612903	0.3185483870967742	0.23387096774193555	0.4112903225806452	0.38306451612903225	0.2056451612903225
tr|A0A0X8BZ81|A0A0X8BZ81_9FLAO	0.33689839572192515	0.3422459893048128	0.32085561497326204	0.3582887700534759	0.3155080213903743	0.32620320855614976	0.4385026737967914	0.23529411764705882	0.32620320855614976	0.45454545454545453	0.1711229946524064	0.374331550802139	0.5133689839572193	0.3422459893048128	0.14438502673796788	0.46524064171123	0.21390374331550802	0.320855614973262	0.2887700534759358	0.22459893048128343	0.4866310160427807	0.26737967914438504	0.45989304812834225	0.27272727272727276	0.37433155080213903	0.25133689839572193	0.3743315508021391	0.22994652406417113	0.49732620320855614	0.2727272727272727	0.11764705882352941	0.7754010695187166	0.106951871657754	0.44919786096256686	0.2994652406417112	0.25133689839572193	0.42780748663101603	0.33689839572192515	0.23529411764705888
tr|A0A0X8BZ89|A0A0X8BZ89_9FLAO	0.4313593539703903	0.27994616419919244	0.2886944818304172	0.392328398384926	0.31292059219380886	0.2947510094212652	0.4993270524899058	0.2173620457604307	0.28331090174966345	0.5100942126514132	0.1601615074024226	0.3297442799461642	0.6016150740242261	0.24697173620457605	0.15141318977119786	0.5154777927321669	0.2072678331090175	0.2772543741588156	0.4246298788694482	0.17698519515477792	0.3983849259757738	0.27927321668909827	0.41318977119784656	0.3075370121130551	0.3297442799461642	0.22139973082099595	0.44885598923283987	0.24629878869448182	0.446164199192463	0.3075370121130552	0.18371467025572005	0.6716016150740243	0.14468371467025565	0.48115746971736206	0.27994616419919244	0.2388963660834455	0.3781965006729475	0.4313593539703903	0.19044414535666215
