#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
tr|A0A0X8BZN2|A0A0X8BZN2_9FLAO	7.149087374805426	4.1908443231618016	6.40952661189452	4.1908443231618016	1.2326012715181769	5.423445594679978	8.135168392019967	6.656046866198156	3.20476330594726	7.149087374805426	9.12124940923451	7.395607629109062	2.711722797339989	6.163006357590884	4.9304050860727076	4.1908443231618016	3.697803814554531	2.4652025430363538	4.683884831769072	5.176925340376343	0.024553636860076167	0.025266078020802704	0.02411611763969113	0.0239056614988385	0.025971495325062672	0.025685025251736382	0.023670931589361354	0.024894005228330855	0.02557832381980839	0.026196300155747004	0.0260011170318049	0.024991134310146743	0.025558462955552395	0.024952399373798406	0.02400323694273212	0.02489162088189924	0.024421709377062534	0.02243400467365622	0.026564383416408797	0.02594410425834439	0.025807073055232645	0.024783142654978232	0.02595995227233314	0.02686003390848013	0.026062841890152604	0.025246566505372475	0.025279213269198967	0.02539240544728112	0.023741040172273648	0.024747727910200714
tr|A0A0X8C0P3|A0A0X8C0P3_9FLAO	5.263688496357247	4.762384830037509	4.261081163717772	5.0130366631973775	1.7545628321190823	4.010429330557902	6.516947662156591	3.7597774973980336	1.0026073326394755	5.764992162676984	6.015643995836854	8.020858661115804	3.5091256642381645	3.007821997918427	2.757170164758558	6.015643995836854	4.261081163717772	1.0026073326394755	3.007821997918427	7.268903161636198	0.026066305828934804	0.02603468361000185	0.023376649424919214	0.02558953690109924	0.026228002202649172	0.02607561933602905	0.027229886288470128	0.025143583508354685	0.02447690649002091	0.02562221105775612	0.025610962262289722	0.025569328255601223	0.02511022621756265	0.025522500663538634	0.024741433869687135	0.025627098363129094	0.022948652298414984	0.02493008422695815	0.024114765878484806	0.024904936866248988	0.025269947372761573	0.02362020130427663	0.024241944548219426	0.024709536532122104	0.02545751238801809	0.02455574603876355	0.022124910703825017	0.0249602273984524	0.02480725220423958	0.0246775147993021
tr|A0A0X8C100|A0A0X8C100_9FLAO	7.2610305075013315	3.1118702175005706	4.1491602900007605	3.371192735625618	0.5186450362500951	2.8525476993755228	7.520353025626378	4.927127844375903	1.0372900725001901	7.001707989376284	4.927127844375903	7.001707989376284	3.1118702175005706	2.5932251812504754	3.6305152537506657	3.6305152537506657	5.964417916876093	0.7779675543751426	2.333902663125428	9.59493317062676	0.023636262825755327	0.024929773555864978	0.025662078241914642	0.024987155127100532	0.023329833592785152	0.024162386572668015	0.02427568176284214	0.02646996380020262	0.024081217052871563	0.026345853889568654	0.024958369579834418	0.02476414637446997	0.025366029572713115	0.024734485236057605	0.02437386259201143	0.022742469075439958	0.026469046877131287	0.02386156770137565	0.025532370049963355	0.025452777583669522	0.02460193075097958	0.02477323645322745	0.024439348518601554	0.02492582414253106	0.023705149969671175	0.024652946859887552	0.022932363498314606	0.022913657734055917	0.025724385392718787	0.025873307490724876
tr|A0A0X8C1D4|A0A0X8C1D4_9FLAO	7.740981567497806	5.160654378331871	7.482948848581213	6.192785253998245	1.2901635945829677	4.902621659415277	12.127537789079897	11.353439632330115	3.870490783748903	9.805243318830554	13.675734102579458	10.579341475580335	2.838359908082529	4.128523502665496	5.160654378331871	6.708850691831432	8.515079724247586	0.7740981567497807	5.160654378331871	11.095406913413521	0.025238469219766694	0.02433757999778402	0.02395435208664689	0.024181294762739405	0.024753202732857502	0.02497172585729509	0.02493927337655576	0.024847873144413255	0.024461873488439957	0.024540342776668327	0.024388030486699602	0.026513251212184116	0.02478263421655519	0.024410896921757602	0.024945321247229372	0.024340700496826184	0.023201640527950262	0.02591642943652565	0.024238380254665882	0.025018904197853516	0.022961343208731427	0.02491757583662081	0.025014571168297663	0.02597224117183058	0.023962718482758643	0.02476903315741767	0.025036888412463265	0.024734898861423837	0.02512251633729355	0.02549331800515467
tr|A0A0X8C2I4|A0A0X8C2I4_9FLAO	7.161945146656812	3.030053715893267	7.437404575374382	7.161945146656812	0.8263782861527091	3.856432002045976	8.814701718962231	8.814701718962231	3.580972573328406	10.742917719985218	12.671133721008207	9.64108000511494	4.958269716916255	5.233729145633824	5.7846480030689635	5.7846480030689635	7.437404575374382	0.0	2.754594287175697	11.569296006137927	0.02501940839211998	0.025337230074848147	0.026165014798778648	0.024752617993811142	0.02453463691622506	0.023198591529876324	0.022824174471462847	0.024122857233418848	0.023820869045786987	0.024511749633316128	0.024577035473818568	0.02223320629435943	0.024067038893281392	0.023810343627593475	0.025293905294646292	0.023913399795642692	0.024061374529104586	0.023021670010869456	0.023050598094907535	0.024698222493386424	0.023847494237958178	0.02351241141354415	0.02551717448205813	0.02388823530842767	0.023769180614083816	0.02467284594894757	0.022806592708644883	0.023784074775378257	0.02369930374995686	0.026029313446176764
tr|A0A0X8C487|A0A0X8C487_9FLAO	8.817079403823822	4.54213181409106	8.01552673074893	6.946789833315739	1.603105346149786	6.145237160240846	8.282710955107227	7.2139740576740365	3.206210692299572	11.4889216474068	11.756105871765097	10.420184749973608	2.9390264679412743	4.809316038449357	2.6718422435829767	5.610868711524251	12.023290096123395	0.26718422435829764	5.076500262807655	8.01552673074893	0.024131211305482226	0.02559166290323462	0.023687823762697464	0.02435471377140519	0.024796046879816055	0.027186372827071956	0.024606266787250548	0.026118406757229717	0.024535742037405276	0.025099242565499516	0.02561482342193819	0.022722401581373265	0.022746773545954554	0.02452050256224588	0.025739936042748254	0.02277390803274585	0.023898029612206564	0.024311191921756705	0.02464993697109248	0.024249296400458767	0.02533723227816506	0.025433695105000823	0.02303881704432765	0.0239481772080272	0.023680457113576095	0.024657127875856718	0.024358434228767094	0.02523412966395784	0.022712327108770934	0.023081088325639848
tr|A0A0X8C7X9|A0A0X8C7X9_9FLAO	3.544864010518438	1.5192274330793307	3.544864010518438	3.0384548661586614	0.5064091443597769	1.772432005259219	4.304477727058104	3.29165943833855	0.5064091443597769	4.810886871417881	4.304477727058104	4.557682299237992	0.5064091443597769	2.5320457217988843	1.2660228608994422	2.0256365774391076	2.5320457217988843	0.0	1.772432005259219	2.0256365774391076	0.026748380823596235	0.024568697419632673	0.025038411907675848	0.02314233390747652	0.0260291038818429	0.02379501259907105	0.02582451480648443	0.024694076762142653	0.02633427410053469	0.02495941547579118	0.026169742997349064	0.026293875271248275	0.02403257703873705	0.02493639847838213	0.024307795597912723	0.024505794644185633	0.024228268251528032	0.02548102192296174	0.02256936850344471	0.024626128594709876	0.025200649193337674	0.02364295720199634	0.027012836467197883	0.026112071592066837	0.022329740731216734	0.02465993117408282	0.025218913463588722	0.023757734867399086	0.023937118432083463	0.02663828171243461
tr|A0A109Q5H7|A0A109Q5H7_9FLAO	12.18011741011752	2.214566801839549	7.750983806438422	5.259596154368929	0.8304625506898309	2.7682085022994363	6.366879555288704	6.643700405518647	2.4913876520694926	8.581446357128254	11.072834009197745	9.96555060827797	3.3218502027593235	4.152312753449155	4.982775304138985	5.5364170045988725	6.920521255748591	0.5536417004598873	3.04502935252938	6.643700405518647	0.023508261206117674	0.02362526289816647	0.023287402623931867	0.024604387477841792	0.025184916242312054	0.02519053155018562	0.02489923748680099	0.023544605746375395	0.023081406178074807	0.023358436770773493	0.0234005167613708	0.022766176046173942	0.021198927820444077	0.024421302305480036	0.025472135773180433	0.02517717583778037	0.02497063047408141	0.0263494026670898	0.02373720739959541	0.025092812107864564	0.0255042976728832	0.0224476391397225	0.024114377009311502	0.022985798777046727	0.023714763081680457	0.0233619556108656	0.022683818717104794	0.02412250834864454	0.0249274993213571	0.026445756717798717
tr|A0A0X8BYT7|A0A0X8BYT7_9FLAO	13.964815543058183	5.839831954369785	10.410135223007009	10.917946697300033	1.5234344228790744	5.585926217223273	13.964815543058183	9.648418011567472	3.300774582904661	12.187475383032595	14.72653275449772	14.218721280204695	2.7929631086116364	7.871077851541885	7.871077851541885	6.855454902955835	13.203098331618644	3.554680320051174	5.839831954369785	11.171852434446546	0.02484335498089103	0.026599937799734096	0.02492816782208745	0.024638787819042177	0.025190100282175984	0.025443181068738014	0.02485768171226445	0.024343547236626226	0.02467025892695057	0.024820946056404218	0.023959572066656557	0.02508793607107791	0.02463942093660975	0.02324778768550479	0.02580017403456046	0.024312060114157423	0.024681714078589122	0.024340841405456035	0.024773789335409198	0.025371439729430133	0.02406748434989338	0.02394892895678286	0.025713301500071003	0.025636724285009814	0.02494685377535882	0.025054885732384274	0.024025565922100162	0.02588341663482943	0.02450140254283464	0.02576499999185763
tr|A0A0X8BYW9|A0A0X8BYW9_9FLAO	5.3652105337727765	1.7884035112575922	2.043889727151534	1.5329172953636505	0.0	2.5548621589394176	5.876182965560661	1.021944863575767	0.0	3.5768070225151845	4.854238101984893	4.34326567019701	1.7884035112575922	1.2774310794697088	0.25548621589394177	2.299375943045476	1.2774310794697088	0.5109724317878835	0.25548621589394177	1.7884035112575922	0.026278922036543653	0.02666826126391467	0.02340101805918146	0.021195942629165247	0.02494383104704256	0.02548625350513979	0.02260447584583081	0.024103891051628697	0.023288952181522465	0.024070038470150906	0.020164169742461196	0.026038465763637265	0.026420075092580354	0.02222088670077479	0.023123465343766723	0.028529310384649877	0.023740321813021596	0.023580405886596083	0.025534962838220827	0.02427814134330279	0.02573229747259458	0.022328393349930382	0.02838175238349034	0.027696492876755616	0.02620258323551117	0.025013950185444268	0.026745925687048932	0.025113331637562703	0.02667064250501905	0.024956623773569248
